candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Arunangshu Bhattacharjee,http://myneta.info/assam2016/candidate.php?candidate_id=252,KARIMGANJ NORTH,SUCI(C),0,Post Graduate,741314,300000,441314,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Arup Kalita,http://myneta.info/assam2016/candidate.php?candidate_id=172,LAKHIMPUR,CPI,0,Graduate Professional,1972732,0,1972732,111,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Asad Uddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=243,PATHARKANDI,IND,0,12th Pass,126004,0,126004,2,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Ascham Uddin Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=32,SILCHAR,IND,0,8th Pass,119000,0,119000,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Ashik Ahmed Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=51,KATLICHERA,IND,0,Graduate,695000,0,695000,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Ashim Hasda,http://myneta.info/assam2016/candidate.php?candidate_id=819,GOSSAIGAON,INC,0,Graduate,1224378,0,1224378,28,GEN,GOSSAIGAON,LOWER ASSAM,true,true,false,Male,,,,,,
Ashim Kumar Das,http://myneta.info/assam2016/candidate.php?candidate_id=220,SILCHAR,IND,0,10th Pass,30808,0,30808,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Ashini Kumar Chetia,http://myneta.info/assam2016/candidate.php?candidate_id=457,SIBSAGAR,IND,0,Graduate,920000,407210,512790,108,GEN,SIBSAGAR,UPPER ASSAM,false,true,false,Male,,,,,,
Ashok Anand Singhal,http://myneta.info/assam2016/candidate.php?candidate_id=36,DHEKIAJULI,BJP,0,Graduate,72372367,16850000,55522367,71,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Ashok Dutta,http://myneta.info/assam2016/candidate.php?candidate_id=849,ABHAYAPURI SOUTH (SC),RPI(A),0,8th Pass,946369,0,946369,35,SC,NORTH SALMARA,LOWER ASSAM,false,false,false,Male,,,,,,
Ashok Kumar Orang,http://myneta.info/assam2016/candidate.php?candidate_id=490,MORAN,IND,0,Graduate,3060000,0,3060000,115,GEN,DIBRUGARH,UPPER ASSAM,false,true,false,Male,,,,,,
Ashok Kumar Singhi,http://myneta.info/assam2016/candidate.php?candidate_id=569,BILASIPARA EAST,BJP,0,12th Pass,101020269,13586729,87433540,27,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Ashok Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=722,NALBARI,BJP,0,12th Pass,5092257,406000,4686257,59,GEN,NALBARI,NORTH ASSAM,true,true,false,Male,,,,,,
Ashraf Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=424,TEOK,IND,0,12th Pass,5500000,0,5500000,102,GEN,JORHAT,UPPER ASSAM,false,true,false,Male,,,,,,
Ashwin Kumar Mahanta,http://myneta.info/assam2016/candidate.php?candidate_id=656,BILASIPARA EAST,IND,0,Doctorate,637738,0,637738,27,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Ashwini Ray Sarkar,http://myneta.info/assam2016/candidate.php?candidate_id=567,GOLAKGANJ,BJP,0,Post Graduate,10918541,250000,10668541,25,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Aswini Pait,http://myneta.info/assam2016/candidate.php?candidate_id=600,JONAI (ST),BJP,0,10th Pass,3900966,0,3900966,114,ST,JONAI,UPPER ASSAM,true,true,false,Male,,,,,,
Ataur Rahman Mazarbhuiya,http://myneta.info/assam2016/candidate.php?candidate_id=215,KATIGORA,INC,0,Post Graduate,8089503,649734,7439769,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=215&id2=473,8089503,2981221,5108282,171%,Party in last election was AIUDF
Atikur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=898,BARPETA,RPI,0,Graduate,1208000,0,1208000,43,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Atowar Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=807,BILASIPARA WEST,IND,0,10th Pass,5739029,400000,5339029,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Atul Bora,http://myneta.info/assam2016/candidate.php?candidate_id=136,BOKAKHAT,Asom Gana Parishad,0,Post Graduate,22507607,6540173,15967434,93,GEN,BOKAKHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Atul Bora,http://myneta.info/assam2016/candidate.php?candidate_id=706,DISPUR,BJP,0,Graduate,16508876,621921,15886955,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Atuwa Munda,http://myneta.info/assam2016/candidate.php?candidate_id=185,TINGKHONG,INC,0,Graduate,29927511,2521859,27405652,119,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=185&id2=276,29927511,3086236,26841275,870%,PAN is Different
Avijit Chakraborty,http://myneta.info/assam2016/candidate.php?candidate_id=1157,GAUHATI EAST,Bharatiya Gana Parishad,0,10th Pass,7544318,0,7544318,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Avinash Singh,http://myneta.info/assam2016/candidate.php?candidate_id=498,DIBRUGARH,IND,0,10th Pass,80000,0,80000,116,GEN,DIBRUGARH,UPPER ASSAM,false,true,false,Male,,,,,,
Azahar Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=642,DHUBRI,SUCI(C),0,12th Pass,60265,60265,0,23,GEN,DHUBRI,LOWER ASSAM,false,true,false,Male,,,,,,
Azir Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=88,KARIMGANJ SOUTH,IND,0,5th Pass,61000,0,61000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Aziz Ahmed Khan,http://myneta.info/assam2016/candidate.php?candidate_id=93,KARIMGANJ SOUTH,AIUDF,0,8th Pass,31321408,74374,31247034,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Babli Goswami Chakraborty,http://myneta.info/assam2016/candidate.php?candidate_id=877,GOALPARA WEST,IND,0,Graduate,931314,0,931314,38,GEN,GOALPARA,LOWER ASSAM,false,true,false,Female,,,,,,
Babul Boro,http://myneta.info/assam2016/candidate.php?candidate_id=990,RANGIYA,IND,0,12th Pass,72000,0,72000,57,GEN,RANGIA,NORTH ASSAM,false,true,false,Male,,,,,,
Bachchu Paul,http://myneta.info/assam2016/candidate.php?candidate_id=50,KATLICHERA,IND,0,Graduate,282500,149122,133378,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Badar Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=1026,JAMUNAMUKH,IND,0,10th Pass,544776,0,544776,90,GEN,HOJAI,CENTRAL ASSAM,false,false,false,Male,,,,,,
Badruddin Ajmal,http://myneta.info/assam2016/candidate.php?candidate_id=639,SALMARA SOUTH,AIUDF,1,Post Graduate,548212335,22312213,525900122,22,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Badrul Islam Mazumder,http://myneta.info/assam2016/candidate.php?candidate_id=314,BARKHOLA,IND,0,12th Pass,60900,0,60900,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Baharul Sk.,http://myneta.info/assam2016/candidate.php?candidate_id=641,DHUBRI,Rashtriya Secular Congress,0,Literate,53000,0,53000,23,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Baikuntha Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=946,PATACHAR KUCHI,IND,0,12th Pass,4892624,0,4892624,42,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Baldev Chouhan,http://myneta.info/assam2016/candidate.php?candidate_id=350,MAJBAT,LJP,0,10th Pass,2639941,0,2639941,70,GEN,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Baldev Teli,http://myneta.info/assam2016/candidate.php?candidate_id=442,MAHMARA,Bharat Vikas Morcha,0,Graduate,333576,0,333576,105,GEN,CHARAIDEO (SONARI),UPPER ASSAM,false,true,false,Male,,,,,,
Bandana Barman Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=1155,GAUHATI EAST,Rashtriya Jankranti Party,0,Graduate,1281126,238000,1043126,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Bandana Barman Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=1002,DISPUR,Rashtriya Jankranti Party,0,Graduate,1281126,238000,1043126,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Banendra Kumar Mushahary,http://myneta.info/assam2016/candidate.php?candidate_id=566,GAURIPUR,Bodoland Peoples Front,0,12th Pass,27532278,1655209,25877069,24,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=566&id2=803,27532278,11038819,16493459,149%,Party in last election was BPF
Bapi Aich,http://myneta.info/assam2016/candidate.php?candidate_id=998,JALUKBARI,Bharatiya Gana Parishad,0,10th Pass,1945000,0,1945000,51,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Bappa Purkayastha,http://myneta.info/assam2016/candidate.php?candidate_id=207,KATLICHERA,IND,0,12th Pass,40500,100000,-59500,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Basanta Kumar Medhi,http://myneta.info/assam2016/candidate.php?candidate_id=670,KOKRAJHAR EAST (ST),IND,0,Graduate,165167,0,165167,30,ST,KOKRAJHAR,LOWER ASSAM,true,true,false,Male,,,,,,
Bashir Uddin Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=1025,JAMUNAMUKH,INC,0,12th Pass,4478037,946329,3531708,90,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Basir Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=1027,JAMUNAMUKH,IND,0,5th Pass,162000,0,162000,90,GEN,HOJAI,CENTRAL ASSAM,false,false,false,Male,,,,,,
Benazir Arfan,http://myneta.info/assam2016/candidate.php?candidate_id=689,JANIA,BJP,0,Others,106000,0,106000,44,GEN,BARPETA,LOWER ASSAM,true,true,false,Female,,,,,,
Benudhar Nath,http://myneta.info/assam2016/candidate.php?candidate_id=127,DHEKIAJULI,IND,0,12th Pass,55701535,11847615,43853920,71,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Bhaba Kanta Chutia,http://myneta.info/assam2016/candidate.php?candidate_id=605,DOOM DOOMA,IND,0,8th Pass,660500,0,660500,125,GEN,TINSUKIA,UPPER ASSAM,false,true,false,Male,,,,,,
Bhaba Kanta Chutia,http://myneta.info/assam2016/candidate.php?candidate_id=534,DIGBOI,IND,0,8th Pass,60500,0,60500,123,GEN,TINSUKIA,UPPER ASSAM,false,true,false,Male,,,,,,
Bhabananda Deka,http://myneta.info/assam2016/candidate.php?candidate_id=373,TEZPUR,IND,0,10th Pass,1045691,0,1045691,73,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Bhabendra Nath Bharali,http://myneta.info/assam2016/candidate.php?candidate_id=44,DERGAON (SC),Asom Gana Parishad,0,Graduate,10854108,514000,10340108,97,SC,JORHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Bhabesh Kalita,http://myneta.info/assam2016/candidate.php?candidate_id=983,RANGIYA,BJP,0,Graduate Professional,3393594,339638,3053956,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Bhadreswar Brahma,http://myneta.info/assam2016/candidate.php?candidate_id=663,KOKRAJHAR WEST (ST),IND,0,10th Pass,46000,0,46000,29,ST,GOSSAIGAON,LOWER ASSAM,false,true,false,Male,,,,,,
Bhadreswar Tanti,http://myneta.info/assam2016/candidate.php?candidate_id=625,SARUPATHAR,IND,0,Graduate Professional,19966474,0,19966474,94,GEN,DHANSIRI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Bhagirath Ray,http://myneta.info/assam2016/candidate.php?candidate_id=843,ABHAYAPURI NORTH,RPI(A),0,Graduate,2693290,9692,2683598,34,GEN,NORTH SALMARA,LOWER ASSAM,false,true,false,Male,,,,,,
Bharat Chandra Narah,http://myneta.info/assam2016/candidate.php?candidate_id=176,DHAKUAKHANA (ST),INC,0,Post Graduate,108689406,223434,108465972,112,ST,DHAKUAKHANA,UPPER ASSAM,true,true,false,Male,,,,,,
Bhaskar Deb,http://myneta.info/assam2016/candidate.php?candidate_id=205,KATLICHERA,IND,0,10th Pass,3544910,0,3544910,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Bhaskar Jyoti Mahanta,http://myneta.info/assam2016/candidate.php?candidate_id=410,JORHAT,IND,0,10th Pass,1046289,0,1046289,98,GEN,JORHAT,UPPER ASSAM,true,true,false,Male,,,,,,
Bhaskar Sharma,http://myneta.info/assam2016/candidate.php?candidate_id=764,KALIABOR,IND,0,12th Pass,3244443,0,3244443,89,GEN,KALIABOR,CENTRAL ASSAM,true,true,false,Male,,,,,,
Bhaskar Sharma,http://myneta.info/assam2016/candidate.php?candidate_id=543,MARGHERITA,BJP,0,10th Pass,69118448,24667710,44450738,124,GEN,MARGHERITA,UPPER ASSAM,true,true,false,Male,,,,,,
Bhimananda Tanti,http://myneta.info/assam2016/candidate.php?candidate_id=377,RANGAPARA,INC,0,Graduate,3667895,0,3667895,74,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=377&id2=324,3667895,3168648,499247,16%,
Bhuban Chandra Saikia,http://myneta.info/assam2016/candidate.php?candidate_id=408,DERGAON (SC),IND,0,10th Pass,7050000,0,7050000,97,SC,JORHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Bhubon Pegu,http://myneta.info/assam2016/candidate.php?candidate_id=4,JONAI (ST),IND,1,10th Pass,8471000,1800000,6671000,114,ST,JONAI,UPPER ASSAM,true,true,false,Male,,,,,,
Bhumidhar Barman,http://myneta.info/assam2016/candidate.php?candidate_id=1132,BARKHETRY,Liberal Democratic Party,0,Graduate,779802,0,779802,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Bhumiranjan Doley,http://myneta.info/assam2016/candidate.php?candidate_id=481,DHAKUAKHANA (ST),IND,0,Graduate,12958656,1827579,11131077,112,ST,DHAKUAKHANA,UPPER ASSAM,true,true,false,Male,,,,,,
Bhupen Das,http://myneta.info/assam2016/candidate.php?candidate_id=615,BARAMA (ST),IND,0,Graduate,2500000,0,2500000,62,ST,NALBARI,LOWER ASSAM,false,true,false,Male,,,,,,
Bhupen Kumar Borah,http://myneta.info/assam2016/candidate.php?candidate_id=167,BIHPURIA,INC,0,Post Graduate,31169711,2690000,28479711,109,GEN,LAKHIMPUR,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=167&id2=97,31169711,9294999,21874712,235%,
Bhupen Narah,http://myneta.info/assam2016/candidate.php?candidate_id=602,JONAI (ST),IND,0,Post Graduate,680000,0,680000,114,ST,JONAI,UPPER ASSAM,true,true,false,Male,,,,,,
Bhupen Roy,http://myneta.info/assam2016/candidate.php?candidate_id=573,ABHAYAPURI NORTH,Asom Gana Parishad,0,Graduate,15648640,850608,14798032,34,GEN,NORTH SALMARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=573&id2=558,15648640,7991607,7657033,96%,Party in last election was AGP
Bhupen Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=710,GAUHATI EAST,IND,0,Graduate,76744,0,76744,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Bhupen Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=1136,BARKHETRY,IND,0,12th Pass,6192000,0,6192000,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Bhupendra Kalita,http://myneta.info/assam2016/candidate.php?candidate_id=931,BHABANIPUR,IND,0,Graduate,1117406,0,1117406,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Bhupendra Rabha,http://myneta.info/assam2016/candidate.php?candidate_id=854,DUDHNAI (ST),CPI,0,10th Pass,87980,0,87980,36,ST,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Bibek Das,http://myneta.info/assam2016/candidate.php?candidate_id=6,BEHALI,CPI(ML)(L),1,Graduate,299000,1832,297168,77,GEN,BISWANATH CHARIALI,NORTH ASSAM,false,true,true,Male,,,,,,
Bidya Sing Engleng,http://myneta.info/assam2016/candidate.php?candidate_id=337,DIPHU (ST),INC,0,Graduate,10747636,0,10747636,19,ST,DIPHU,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=337&id2=368,10747636,27725169,-16977533,-61%,PAN is Different
Bidyut Bora,http://myneta.info/assam2016/candidate.php?candidate_id=1004,DISPUR,AITC,0,Graduate,1002122,0,1002122,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Bijay Kumar Chamaria,http://myneta.info/assam2016/candidate.php?candidate_id=765,KALIABOR,IND,0,12th Pass,15521304,1488173,14033131,89,GEN,KALIABOR,CENTRAL ASSAM,true,true,false,Male,,,,,,
Bijoy Kumar Tiru,http://myneta.info/assam2016/candidate.php?candidate_id=376,RANGAPARA,AIUDF,0,Graduate,5920606,100000,5820606,74,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Bijoy Kutum,http://myneta.info/assam2016/candidate.php?candidate_id=397,BOKAKHAT,IND,0,Post Graduate,620278,0,620278,93,GEN,BOKAKHAT,CENTRAL ASSAM,false,true,false,Male,,,,,,
Biju Chanda,http://myneta.info/assam2016/candidate.php?candidate_id=110,SILCHAR,IND,0,8th Pass,309200,0,309200,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Bikan Chandra Deka,http://myneta.info/assam2016/candidate.php?candidate_id=341,PANERY,IND,0,Graduate Professional,4075000,0,4075000,64,GEN,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Bikash Kanti Roy,http://myneta.info/assam2016/candidate.php?candidate_id=257,KARIMGANJ NORTH,Bharatiya Gana Parishad,0,12th Pass,195500,0,195500,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Bikha Tokbi,http://myneta.info/assam2016/candidate.php?candidate_id=611,BOKAJAN (ST),Jan Congress Party,0,10th Pass,20000,0,20000,17,ST,BOKAJAN,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,true,false,Male,,,,,,
Bikromjit Roy,http://myneta.info/assam2016/candidate.php?candidate_id=645,GAURIPUR,IND,2,10th Pass,1900039,1177802,722237,24,GEN,DHUBRI,LOWER ASSAM,true,true,true,Male,,,,,,
Bilal Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=90,KARIMGANJ SOUTH,IND,0,12th Pass,71000,0,71000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Bimal Borah,http://myneta.info/assam2016/candidate.php?candidate_id=186,TINGKHONG,BJP,0,Graduate,11744508,842895,10901613,119,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Bina Daimari,http://myneta.info/assam2016/candidate.php?candidate_id=361,BARCHALLA,AIUDF,0,Graduate,14255601,1906000,12349601,72,GEN,TEZPUR,NORTH ASSAM,true,true,false,Female,,,,,,
Binanda Kumar Saikia,http://myneta.info/assam2016/candidate.php?candidate_id=733,SIPAJHAR,BJP,0,Post Graduate,23028138,11570146,11457992,66,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=733&id2=688,23028138,6912113,16116025,233%,Party in last election was INC
Binayak Deb,http://myneta.info/assam2016/candidate.php?candidate_id=287,ALGAPUR,IND,0,12th Pass,96520,0,96520,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Bindu Ganju,http://myneta.info/assam2016/candidate.php?candidate_id=1029,KALIABOR,INC,0,5th Pass,539541,0,539541,89,GEN,KALIABOR,CENTRAL ASSAM,true,true,false,Male,,,,,,
Binod Gowalla,http://myneta.info/assam2016/candidate.php?candidate_id=400,SARUPATHAR,Asom Gana Parishad,0,Graduate,4997735,0,4997735,94,GEN,DHANSIRI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Binod Hazarika,http://myneta.info/assam2016/candidate.php?candidate_id=190,CHABUA,BJP,0,10th Pass,3399211,825220,2573991,121,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Binoy Namasudra,http://myneta.info/assam2016/candidate.php?candidate_id=273,BADARPUR,IND,0,Literate,306000,276000,30000,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Biphai Minj,http://myneta.info/assam2016/candidate.php?candidate_id=366,BARCHALLA,IND,0,10th Pass,3080000,0,3080000,72,GEN,TEZPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Biplab Mukherjee,http://myneta.info/assam2016/candidate.php?candidate_id=648,BILASIPARA WEST,IND,0,12th Pass,3053514,0,3053514,26,GEN,BILASIPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Bipul Chandra Das,http://myneta.info/assam2016/candidate.php?candidate_id=499,DIBRUGARH,IND,0,Graduate,23420658,12916279,10504379,116,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Bipul Goswami,http://myneta.info/assam2016/candidate.php?candidate_id=1135,BARKHETRY,IND,0,Graduate,1950000,0,1950000,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Bipul Kumar Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=1153,GAUHATI EAST,IND,0,Post Graduate,1448873,0,1448873,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Bipul Narzary,http://myneta.info/assam2016/candidate.php?candidate_id=343,UDALGURI (ST),IND,0,12th Pass,10000,0,10000,69,ST,UDALGURI,NORTH ASSAM,false,true,false,Male,,,,,,
Bir Bhadra Hagjer,http://myneta.info/assam2016/candidate.php?candidate_id=66,HAFLONG (ST),BJP,0,Graduate,15317716,0,15317716,16,ST,N. C. HILLS,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),true,true,false,Male,,,,,,
Biren Chandra Das,http://myneta.info/assam2016/candidate.php?candidate_id=1040,NOWGONG,Akhil Bharat Hindu Mahasabha,0,8th Pass,6894500,437019,6457481,86,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Biren Gogoi,http://myneta.info/assam2016/candidate.php?candidate_id=596,TITABAR,Bharat Vikas Morcha,0,10th Pass,12680388,300,12680088,100,GEN,TITABOR,UPPER ASSAM,false,true,false,Male,,,,,,
Biren Mirdha,http://myneta.info/assam2016/candidate.php?candidate_id=1030,KALIABOR,Bharat Vikas Morcha,0,10th Pass,500000,0,500000,89,GEN,KALIABOR,CENTRAL ASSAM,false,true,false,Male,,,,,,
Birinchi Neog,http://myneta.info/assam2016/candidate.php?candidate_id=551,SADIYA,INC,0,Graduate,4193564,0,4193564,126,GEN,SADIYA,UPPER ASSAM,true,true,false,Male,,,,,,
Birinchi Pegu,http://myneta.info/assam2016/candidate.php?candidate_id=14,LAKHIMPUR,SUCI(C),0,12th Pass,12237,0,12237,111,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Birmal Ray,http://myneta.info/assam2016/candidate.php?candidate_id=868,GOALPARA EAST,IND,0,12th Pass,86183,0,86183,37,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Bishnu Koya,http://myneta.info/assam2016/candidate.php?candidate_id=448,SONARI,Bharat Vikas Morcha,0,Graduate,109000,0,109000,106,GEN,CHARAIDEO (SONARI),UPPER ASSAM,false,true,false,Male,,,,,,
Bishnu Prasad Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=1006,DISPUR,IND,0,5th Pass,756592,0,756592,52,GEN,KAMRUP METRO,LOWER ASSAM,false,true,false,Male,,,,,,
